					Computing Ratio	Computing Ratio	Computing Ratio	Computing Ratio	Computing Ratio	Computing Ratio	Computing Ratio	Computing Ratio	Computing Ratio	Computing Ratio	IO Ratio	IO Ratio	IO Ratio	IO Ratio	IO Ratio	IO Ratio	IO Ratio	IO Ratio	IO Ratio	IO Ratio	Checkpoint Ratio	Checkpoint Ratio	Checkpoint Ratio	Checkpoint Ratio	Checkpoint Ratio	Checkpoint Ratio	Checkpoint Ratio	Checkpoint Ratio	Checkpoint Ratio	Checkpoint Ratio	Wasted Computing Ratio	Wasted Computing Ratio	Wasted Computing Ratio	Wasted Computing Ratio	Wasted Computing Ratio	Wasted Computing Ratio	Wasted Computing Ratio	Wasted Computing Ratio	Wasted Computing Ratio	Wasted Computing Ratio	Waste Ratio	Waste Ratio	Waste Ratio	Waste Ratio	Waste Ratio	Waste Ratio	Waste Ratio	Waste Ratio	Waste Ratio	Waste Ratio	Work Ratio	Work Ratio	Work Ratio	Work Ratio	Work Ratio	Work Ratio	Work Ratio	Work Ratio	Work Ratio	Work Ratio
					count	mean	std	min	10%	25%	50%	75%	90%	max	count	mean	std	min	10%	25%	50%	75%	90%	max	count	mean	std	min	10%	25%	50%	75%	90%	max	count	mean	std	min	10%	25%	50%	75%	90%	max	count	mean	std	min	10%	25%	50%	75%	90%	max	count	mean	std	min	10%	25%	50%	75%	90%	max
method	ckpt_intvl	sfs_bw	bb_bw	sys_mtbf																																																												
No_bb	1h	40000000000.0	10000000000.0	79200	100.0	0.7706955514775972	0.05288679210541292	0.6247337989484621	0.6907438310650307	0.7433084487585324	0.7741724307856107	0.8112432744892801	0.8317630512834673	0.8749548529364157	100.0	0.002798800987088839	0.0006339209953207324	0.0016273530162893356	0.0019293217562191863	0.0024139211856576324	0.002735906763564378	0.003208112781861026	0.0035923182601913877	0.004596674594776673	100.0	0.0003807734974729282	7.727741646235127e-05	0.00021329937808663624	0.0002848152890015088	0.0003257396342659389	0.0003822662968997853	0.00042936946875738564	0.0004773919797656521	0.0006261112207829469	100.0	0.0007227570513524438	0.002992502984145437	5.546587855286496e-06	8.201383303912365e-05	0.00016253709887878708	0.0002266451357225995	0.0002885725191437303	0.0003755700378801584	0.02179182903211678	100.0	0.0011035305488253724	0.00298743088216786	0.00029123572511738236	0.00040382167909625894	0.0005114071051692251	0.0006053573245940044	0.0007101323657949977	0.0008216640736859324	0.022022048905457448	100.0	0.7734943524646859	0.052946000854643765	0.6266530680643161	0.6939213143016376	0.746553541402317	0.777192569920027	0.8136487708678879	0.8337513514497101	0.8773128467754682
No_bb	1h	40000000000.0	10000000000.0	82800	100.0	0.767042239837402	0.05655177835735604	0.5830918048214413	0.6928337736034464	0.7370119469798406	0.7761134883322519	0.8019994634593379	0.8287718749801191	0.8736723024183931	100.0	0.0026160937026146486	0.0005487953428031202	0.0012450271198831547	0.0018837359807104496	0.0022685425286702206	0.0026346236106281886	0.003040972235476249	0.0033346500735173764	0.003858422410187528	100.0	0.0003857279167644908	6.727385948078458e-05	0.00021868324436101174	0.00031032535486592557	0.00034260650174948405	0.0003911297377783747	0.00043257439706420397	0.00046903197832522234	0.0005743671705285877	100.0	0.0006089687271612826	0.0027389359019174735	1.8819042521032726e-05	7.99763789153768e-05	0.00016324709590194867	0.00021507885467802622	0.0002732831320713058	0.00039722449080003625	0.02087188270441603	100.0	0.0009946966439257732	0.002746151243572938	0.00035906961778638965	0.0004209150591644424	0.0005192835218534994	0.000612670029938029	0.0006889131926727935	0.0008014149277815275	0.021215941547617804	100.0	0.7696583335400166	0.056523183896683926	0.5855805591520943	0.6956716593868052	0.7388121977797321	0.7785516965227104	0.8044854115529719	0.8310780852334528	0.8754934772032092
No_bb	1h	40000000000.0	10000000000.0	86400	100.0	0.7829078128750239	0.048926006726940974	0.6387087533151131	0.7188862439698308	0.7514442266562334	0.7837716919922504	0.814507867905379	0.8439646619399659	0.8933954986201738	100.0	0.002650592555644746	0.0005616350086050545	0.0013110235071327541	0.0019572633406058347	0.00225383100309045	0.002595521643120561	0.0030204440757785	0.003287490699953192	0.004113284710034141	100.0	0.00036425187478924945	5.911655228789761e-05	0.0002292663333603103	0.000294850742164157	0.00032931541450492176	0.0003581919991204017	0.000412274142502816	0.0004377088427130862	0.0005015625721259737	100.0	0.0008556259881433683	0.0037330351058865573	8.745244042336763e-06	6.951461320502067e-05	0.00012041785035509187	0.00018379228783904365	0.0002734482963225732	0.0003328757327554402	0.02205833014844367	100.0	0.001219877862932618	0.0037302313253704104	0.0002591700855081568	0.0004217169502517289	0.00047045278452925374	0.0005529781018063812	0.0006762831872670057	0.0007569669058771389	0.02247541414447646	100.0	0.7855584054306685	0.048881899830252096	0.6407155497328769	0.72151086710545	0.7550636612823522	0.786429530582448	0.8170006886711135	0.8466601781571441	0.8951538168085983
No_bb	1h	50000000000.0	10000000000.0	3600	80.0	0.8436751072881638	0.031441537784712315	0.727328238538563	0.79804776905708	0.8330935812091818	0.8506472347224864	0.8669996671119943	0.8725950634395783	0.8877353352025708	80.0	0.030424791224688646	0.004570014497527353	0.019287107996567895	0.024337844539266403	0.027565210258877874	0.030028191502099975	0.03280985214248844	0.036224517017874915	0.04211602338021959	80.0	0.0011156253033986114	4.957611978316672e-05	0.0009632901259228528	0.0010496669524687867	0.0010889356250879223	0.0011243281026465733	0.0011526693803459093	0.0011713843204876483	0.001189956622258984	80.0	0.01009201466389572	0.002767999843493731	0.004431114611997441	0.0065266475176796275	0.007902011717622113	0.009975870600781473	0.011845803346120712	0.01315987977864615	0.017781620004915257	80.0	0.011207639967294326	0.0027654737189030157	0.005555442714644015	0.007645525623796891	0.009006334337432406	0.01111804071373632	0.01294202170617404	0.014258677206122039	0.018907658068666438	80.0	0.8740998985128527	0.03167817251531858	0.7537372601896911	0.8264757131080533	0.8694732692316427	0.88177065100165	0.8947194111228727	0.9005237413315115	0.9137949300192789
No_bb	1h	50000000000.0	10000000000.0	7200	94.0	0.8234692963898085	0.04725562188939687	0.6669167872458184	0.7527513947890361	0.8023984140363618	0.8368637688240064	0.8551017719183963	0.8720422657572502	0.8931514005569696	94.0	0.016539100666949056	0.0027279158997843443	0.01047106516915684	0.013057071549232182	0.014555885674354965	0.016562866880898683	0.01839117537733573	0.02012045438629867	0.023722822508712802	94.0	0.0010740716139719143	7.288669010672343e-05	0.0008576120365139046	0.0009731450949505118	0.0010433106234633168	0.001083537971609424	0.0011264797787033046	0.0011511898411270987	0.0012015835222162915	94.0	0.0027693296884940054	0.0011785664698122054	0.0005729788992048159	0.0014797781198922439	0.0019285504210261603	0.0026058593748649202	0.0033489358821311536	0.004351041146057255	0.0070888641707294075	94.0	0.0038434013024659184	0.001193941138094189	0.0016891253829336244	0.00254404672129711	0.0030030264063945415	0.00363748849025385	0.0044793743793936965	0.00550870580446345	0.008259929918843533	94.0	0.8400083970567576	0.04791377482409402	0.6833931605813472	0.7708928951021706	0.8178712013011293	0.8522025833786905	0.8730079989684759	0.8880451818689935	0.9057665170324088
No_bb	1h	50000000000.0	10000000000.0	10800	100.0	0.8017292982006698	0.037923464303199816	0.6796131219347803	0.7483956631065255	0.7786002782360268	0.8099988682272401	0.8292593502382014	0.8394065454448684	0.878256764794683	100.0	0.011387064484834173	0.0019915803099103866	0.005489738575258056	0.00876914285596937	0.009998144586825592	0.011242838983019565	0.012841504071602783	0.01379958934223246	0.016412211275642317	100.0	0.0010380796770229261	5.334013522414154e-05	0.0008839041725449986	0.000978256826742206	0.0010016049966770247	0.0010432143205158224	0.0010730700565301696	0.0010964410324880221	0.0011723292939899352	100.0	0.001463484243354751	0.0006187197428812975	0.00024833955816837196	0.0007372361987007365	0.001074564116225196	0.0013386149027733202	0.0018341600824299201	0.0023150574308272963	0.003162060397358398	100.0	0.002501563920377677	0.0006250436199622596	0.0012565864112745102	0.0017510579045815853	0.002100089979201501	0.0023637063905667262	0.002867674948312217	0.0034079521797708294	0.004200256332061534	100.0	0.8131163626855039	0.03853847524203636	0.6904613000373374	0.7573851991261124	0.7904684795855375	0.8196009570535898	0.8412880582563332	0.8516984614874413	0.8904775260453905
No_bb	1h	50000000000.0	10000000000.0	14400	100.0	0.7593170329959961	0.04660564212082003	0.6265905264418575	0.6936025592959698	0.7350829046098067	0.7674335630441276	0.794587067310816	0.8100926421738615	0.8404719042638995	100.0	0.008272448692532667	0.0015124132707512805	0.0046649469648266375	0.006216359096611465	0.007142064963862268	0.008410822142170335	0.009229166344147298	0.01004280153414618	0.013023972090697196	100.0	0.0009600834528310351	6.88706961323268e-05	0.0007351939662130633	0.0008814661170743389	0.0009096987170328598	0.0009742598847354872	0.0010030190224664	0.0010348790001602375	0.0011012635878424276	100.0	0.0012392498301910396	0.0025333258656111473	0.000170087777971803	0.00036683795637798924	0.0005785727778414696	0.0008688687696222848	0.0011681856079114243	0.0015922921098033458	0.020852482381049756	100.0	0.002199333283022073	0.0025391784835602253	0.0010637719406798357	0.0012954866387962262	0.0015438594138985995	0.0018143277363094437	0.002146497125706669	0.0024968782910329596	0.021842559553548094	100.0	0.7675894816885289	0.04701521310175524	0.6353578563304816	0.700810470040079	0.7441865977855129	0.7765763763474189	0.8039176170327933	0.8185160703368661	0.8512973431657108
No_bb	1h	50000000000.0	10000000000.0	18000	100.0	0.7480508004306479	0.045203132564572826	0.5908669067103975	0.6935731018621365	0.7199484501467737	0.7537378040434476	0.7763336460930569	0.7975016793871742	0.8444847493785842	100.0	0.006915927406581939	0.0014546730587634185	0.003296425639461376	0.005112076860554376	0.005910290854331817	0.006848606064761742	0.007935526804869622	0.008771905798083957	0.010177870245607783	100.0	0.0009144359304878505	7.202876124176003e-05	0.0007024331480860829	0.0008151484204127359	0.0008723614698393749	0.0009160394858592747	0.0009621279228962412	0.0010052818790433013	0.0011063790068670245	100.0	0.0006902677850126964	0.00038801884619090967	7.806478121174464e-05	0.00031434879239009434	0.00044832081931215246	0.0006391156067345154	0.0008272948647551139	0.0010975505483943138	0.0028234997639228995	100.0	0.0016047037155005478	0.00040744851050077407	0.0008662660938426552	0.0012240703040056907	0.0013561596797543045	0.0015273154718408258	0.0017474598381246893	0.0020711522449304567	0.0038379054151132103	100.0	0.7549667278372297	0.04556641603797527	0.5959319708211943	0.6990508822026443	0.726354700495246	0.761235612595506	0.7829629398849818	0.8041565465376997	0.8521304903656214
No_bb	1h	50000000000.0	10000000000.0	21600	100.0	0.732704785764585	0.04927202712875596	0.5863344958282585	0.674835976901283	0.7000606633999625	0.742176160848828	0.7705301339420927	0.7895160160632356	0.8130753651839715	100.0	0.005741920054308371	0.0011743166067537285	0.0032385964942103617	0.004222914168687028	0.005022256024141512	0.005737839433297224	0.006550459164373474	0.007255517531356391	0.009674814127607225	100.0	0.0008577031297301771	7.364899790759352e-05	0.0006597307019323999	0.0007666882186885397	0.0008139020609432249	0.0008646254486986376	0.0009041472146317385	0.0009370503401434416	0.00104680403373235	100.0	0.0005783310786950805	0.00031878490306246754	0.0001135949745490399	0.0002334039103166104	0.00033632298657412677	0.0005065202974550291	0.0007830024569186533	0.0009976319162545947	0.0016033986253415368	100.0	0.001436034208425257	0.0003462153636936058	0.0008699444218995419	0.0010401968740218798	0.0011856487493702153	0.0013896956572631526	0.00164130664309497	0.001895386087491821	0.0025805678129587777	100.0	0.738446705818893	0.049491406610584515	0.5906304594559793	0.6796385274272683	0.7054186879325122	0.7479738670095504	0.7758401001764126	0.7944312340153565	0.8202516129521414
No_bb	1h	50000000000.0	10000000000.0	25200	100.0	0.7249827558627652	0.047763881585001756	0.5820993717296512	0.667786519828845	0.7002363862076691	0.7315197212043859	0.7616865705208998	0.7764486742053816	0.8283517926480691	100.0	0.004712297777830029	0.0010370471602263226	0.0026574055653297356	0.0033878628756589427	0.003937955264265819	0.0047237735117464305	0.005327905715797651	0.006106294509184073	0.007238241342462551	100.0	0.000804527790726043	7.411385101818995e-05	0.0006428942966408256	0.0007170609665731862	0.0007467979742042737	0.0008093068583766521	0.0008629506553959673	0.0008921170147905067	0.000966013522755806	100.0	0.0007127248670018506	0.0022287732307730663	5.4474110349008374e-05	0.00021206185475716033	0.00029152893707798004	0.00042291692951263067	0.0006736347630067125	0.0008546643807147208	0.022541559604914458	100.0	0.0015172526577278934	0.002231437560245138	0.0008157224628911544	0.0010130940168225828	0.0010874073249026854	0.0011936504269721157	0.0014548884607691148	0.0016378933992959436	0.02334947324184402	100.0	0.7296950536405951	0.04795324015753059	0.5863402784383386	0.6718321762003643	0.7059288250281981	0.7351192583138761	0.7658673216597237	0.780607115776117	0.8328650243160189
No_bb	1h	50000000000.0	10000000000.0	28800	100.0	0.7211376478893375	0.044838282149058405	0.5693284972336097	0.6670048783125696	0.6955641734143857	0.7198620390955468	0.7566724733748972	0.7782871736364305	0.8115311150523055	100.0	0.004256624721532932	0.0010457589910043404	0.0016955073783857949	0.003009239617784597	0.003575631464730811	0.004244880283114969	0.004922668710908864	0.005355144003937053	0.007690504013281411	100.0	0.0007569749589561244	7.423577083166687e-05	0.0005999353903011571	0.0006636255041406918	0.0007013452398465761	0.0007637326259340705	0.0008052703250623365	0.0008458118954505173	0.0009612154667047827	100.0	0.0005739218359871442	0.0016166078020511856	3.344791669215474e-05	0.00018405626362422855	0.00024171017231021377	0.0003178197724752904	0.0005610799024462161	0.000741114269778286	0.016371645124594606	100.0	0.0013308967949432688	0.0016158736574286153	0.0006333833069933118	0.000904330451516067	0.0009861149746379643	0.0010972205408633022	0.0013701848354831046	0.0015318581414460663	0.01709104599297715	100.0	0.7253942726108703	0.04500042772606874	0.573050431131431	0.6721209895847383	0.6993790888694114	0.7245485300924577	0.7614150310687211	0.7815395339728095	0.8162022336921162
No_bb	1h	50000000000.0	10000000000.0	32400	100.0	0.7169058715062776	0.04431820901159676	0.6244934700284178	0.6521929224535443	0.6850750274184627	0.7242201886169299	0.7495712598891725	0.7726513109400115	0.8114483479468169	100.0	0.003805561513819139	0.0009722898160238019	0.0017664976600193967	0.002613423943090874	0.0030736769763700785	0.0037756267543697444	0.004399092277774382	0.005040471625641272	0.006986264371623721	100.0	0.000707536742081628	7.35522943686813e-05	0.0005594996901970227	0.0006011207191244982	0.0006539727537469868	0.0007155038370905444	0.0007530620394548762	0.0007944439913119139	0.0009401409068114014	100.0	0.0005769802552923879	0.002121875624341817	6.585365188349356e-05	0.0001707623447789736	0.00022641531140611844	0.0003467391130665854	0.0004619104647427014	0.0006196828917768829	0.021499768571064393	100.0	0.0012845169973740155	0.0021292248574860903	0.0007039007571072744	0.0008184637551350942	0.000913493245132772	0.0010692245092885373	0.0011593637710674192	0.0013583379943647798	0.022255968497068766	100.0	0.7207114330200972	0.044420163734945485	0.6269391352019853	0.6557855090050763	0.6890469336923412	0.7280242057734141	0.7528704386821139	0.7752819959084715	0.8150821922488201
No_bb	1h	50000000000.0	10000000000.0	36000	100.0	0.7180744126074451	0.049680030188817365	0.5873124024734236	0.650824121920731	0.6842388895020385	0.723768640177441	0.7515300521371132	0.7728225666071372	0.8135204034189042	100.0	0.003469552813056954	0.000786273421757216	0.0015139652628530964	0.0025171597523650645	0.0028817727334725053	0.0034328642424618244	0.004105686283572483	0.004474388567403999	0.005579326595001384	100.0	0.0006735745571274085	7.815814405277536e-05	0.0005030074218293898	0.0005884420196537497	0.0006096960651677353	0.0006649290544867907	0.0007292033024188582	0.0007808892432023779	0.00088798576286913	100.0	0.00036516894352402505	0.000227695926657254	1.4543225718336455e-05	0.0001619003429885797	0.0002387093577139417	0.00029286468929192285	0.00041394546493661425	0.00064456242982169	0.0013911597078506857	100.0	0.0010387435006514335	0.00024148107641947693	0.0006118428015457151	0.0008157645874592211	0.0008871015038522487	0.0009820028374828448	0.0011384518659147906	0.001366942814960947	0.0020549231002723145	100.0	0.7215439654205023	0.049893920242767294	0.5918385860648153	0.654298132136994	0.6871596897818698	0.725634583740717	0.7549629638070551	0.7768624098471321	0.8175159894424069
No_bb	1h	50000000000.0	10000000000.0	39600	100.0	0.7194197668865238	0.05137458641503835	0.5836895407835855	0.6582875144467198	0.6863419567366419	0.721873529384156	0.751417485881823	0.7812504668306409	0.8710273096534018	100.0	0.0032448866033543476	0.0006923601287488816	0.0016075904431988657	0.002346348806446618	0.0027316306897265516	0.0032645883873323464	0.0037275837329156405	0.004177075025513718	0.004750510978913738	100.0	0.0006539532283427294	7.999798020932777e-05	0.0004959587537528416	0.0005579968774764538	0.0005919380740109828	0.0006484212706824382	0.0007035467516861896	0.0007679659368156527	0.0008664567397037528	100.0	0.0006992919769715321	0.0025579971966247484	0.00010463045352746396	0.0001723054651959786	0.00020626132484782405	0.00026923242119490887	0.000385557346466514	0.000618802833177015	0.019788003955397086	100.0	0.001353245205314261	0.0025651230922808846	0.0006989168512040464	0.0007818944997608661	0.0008241689026684522	0.0009308801627283942	0.0010948745221746698	0.0012703635366074365	0.02057345544771784	100.0	0.7226646534898781	0.05144108494262011	0.5874453118168049	0.6620759003212303	0.6902420492901535	0.7256763728380669	0.7545169499809072	0.7841351067257749	0.8742271747866257
No_bb	1h	50000000000.0	10000000000.0	43200	100.0	0.7287557281700956	0.04232394454500596	0.6069903762694491	0.6789866817192971	0.6954760030210522	0.7399166043713098	0.757569776838418	0.776792755654863	0.8365557557352259	100.0	0.003182377413655901	0.0007255370186180554	0.001792663353808295	0.002234681084138725	0.00270747642377406	0.00321826188198362	0.003618895060229081	0.0041157289201119536	0.005100440842758556	100.0	0.0006202990763029406	7.729923567555383e-05	0.00040494903364523735	0.0005225400478389959	0.0005829301443567102	0.0006161611718293657	0.000665118329094309	0.0007282033198610368	0.0007766781604268249	100.0	0.0005046883924123243	0.0018712532627262488	1.0620054507633269e-05	0.00016646967055017892	0.00021781566172219044	0.00028400764473450913	0.000415018480323365	0.0005392131239657478	0.018977202766366087	100.0	0.0011249874687152643	0.0018706774351379446	0.0005804214408756184	0.0007367373599403514	0.000806862988316453	0.0009151519837640296	0.0010736942699337876	0.0011701869469905163	0.01956303433056763	100.0	0.7319381055837515	0.04240966955793892	0.6091296637104325	0.6813536938141795	0.6986536640891094	0.7436878676614993	0.7609067803469405	0.7793287114062946	0.8391685269344974
No_bb	1h	50000000000.0	10000000000.0	46800	100.0	0.7295077295525197	0.052209641637173246	0.5240846971419318	0.6703873623031291	0.6998609754876821	0.7378626731676319	0.7628650180355931	0.7826112019892753	0.8641878544487106	100.0	0.002925065341805009	0.0006570797557055034	0.0014624963904326129	0.002152166806575372	0.00249567954326543	0.0028913657379149886	0.003321232568186036	0.0038742345284831373	0.004867224944442892	100.0	0.0005779620751647386	6.315740641854878e-05	0.00044205329269507806	0.0005037729366143454	0.0005263446702883604	0.0005778902990115004	0.0006231284710061639	0.0006530923636771525	0.0007706222088284375	100.0	0.0006960474685905038	0.003035174216106998	5.198956338249949e-05	0.0001487521112322343	0.00018166816938796314	0.00024668386377200876	0.00032539530297489525	0.00045066240109868086	0.02236981021691502	100.0	0.001274009543755242	0.0030313088342982662	0.0005718385342237108	0.0006699239776637107	0.0007386751393466459	0.0008157325878788755	0.0009578892469308997	0.001057396999327071	0.022946350470963873	100.0	0.732432794894325	0.05230867664667378	0.526963782030933	0.6732593756290421	0.7030601631428269	0.7406695523918396	0.7661059494415606	0.7854133014392123	0.8677835130850504
