bandwidth,runtype,ratio,MTBF
3.8125e+12,Coop,0.805433,5.04576e+08
7.1875e+12,Prop1h,0.797725,5.04576e+08
6.0625e+12,PropDaly,0.795352,5.04576e+08
6.0625e+12,FCFS1h,0.803434,5.04576e+08
6.0625e+12,FCFSDaly,0.816064,5.04576e+08
8.3125e+12,BlockingFCFS1h,0.798224,5.04576e+08
6.0625e+12,BlockingFCFSDaly,0.799908,5.04576e+08
4.9375e+12,Coop,0.792171,5.04576e+08
3.8125e+12,Prop1h,0.846201,5.04576e+08
1.5625e+12,FCFSDaly,0.79843,5.04576e+08
1.5625e+12,BlockingFCFSDaly,0.770405,5.04576e+08
1.5625e+12,Coop,0.799337,5.04576e+08
4.9375e+12,Prop1h,0.815637,5.04576e+08
2.6875e+12,PropDaly,0.803209,5.04576e+08
2.6875e+12,FCFS1h,0.788564,5.04576e+08
1.5625e+12,FCFSDaly,0.777117,5.04576e+08
3.8125e+12,BlockingFCFS1h,0.824024,5.04576e+08
1.5625e+12,BlockingFCFSDaly,0.760449,5.04576e+08
1.5625e+12,Coop,0.772431,5.04576e+08
7.1875e+12,Prop1h,0.80882,5.04576e+08
4.9375e+12,PropDaly,0.799087,5.04576e+08
4.9375e+12,FCFS1h,0.786538,5.04576e+08
3.8125e+12,FCFSDaly,0.795345,5.04576e+08
7.1875e+12,BlockingFCFS1h,0.80447,5.04576e+08
3.8125e+12,BlockingFCFSDaly,0.786306,5.04576e+08
3.8125e+12,Coop,0.792237,5.04576e+08
7.1875e+12,Prop1h,0.800692,5.04576e+08
4.9375e+12,PropDaly,0.79181,5.04576e+08
4.9375e+12,FCFS1h,0.784707,5.04576e+08
3.8125e+12,FCFSDaly,0.789995,5.04576e+08
6.0625e+12,BlockingFCFS1h,0.800249,5.04576e+08
3.8125e+12,BlockingFCFSDaly,0.777422,5.04576e+08
4.9375e+12,Coop,0.822393,5.04576e+08
7.1875e+12,Prop1h,0.788684,5.04576e+08
4.9375e+12,PropDaly,0.782521,5.04576e+08
6.0625e+12,FCFS1h,0.80311,5.04576e+08
4.9375e+12,FCFSDaly,0.810081,5.04576e+08
7.1875e+12,BlockingFCFS1h,0.790087,5.04576e+08
4.9375e+12,BlockingFCFSDaly,0.794953,5.04576e+08
4.9375e+12,Coop,0.808722,5.04576e+08
8.3125e+12,Prop1h,0.803748,5.04576e+08
4.9375e+12,PropDaly,0.782555,5.04576e+08
6.0625e+12,FCFS1h,0.801975,5.04576e+08
4.9375e+12,FCFSDaly,0.810827,5.04576e+08
8.3125e+12,BlockingFCFS1h,0.806084,5.04576e+08
4.9375e+12,BlockingFCFSDaly,0.788315,5.04576e+08
4.9375e+12,Coop,0.806807,5.04576e+08
4.9375e+12,Prop1h,0.751408,5.04576e+08
3.8125e+12,PropDaly,0.771885,5.04576e+08
4.9375e+12,FCFS1h,0.796867,5.04576e+08
3.8125e+12,FCFSDaly,0.785735,5.04576e+08
4.9375e+12,BlockingFCFS1h,0.762559,5.04576e+08
4.9375e+12,BlockingFCFSDaly,0.806935,5.04576e+08
3.8125e+12,Coop,0.804753,5.04576e+08
6.0625e+12,Prop1h,0.76764,5.04576e+08
3.8125e+12,PropDaly,0.79029,5.04576e+08
4.9375e+12,FCFS1h,0.820129,5.04576e+08
3.8125e+12,FCFSDaly,0.81758,5.04576e+08
6.0625e+12,BlockingFCFS1h,0.799617,5.04576e+08
3.8125e+12,BlockingFCFSDaly,0.794066,5.04576e+08
3.8125e+12,Coop,0.819912,5.04576e+08
6.0625e+12,Prop1h,0.792877,5.04576e+08
3.8125e+12,PropDaly,0.807842,5.04576e+08
4.9375e+12,FCFS1h,0.815428,5.04576e+08
2.6875e+12,FCFSDaly,0.754962,5.04576e+08
6.0625e+12,BlockingFCFS1h,0.811826,5.04576e+08
3.8125e+12,BlockingFCFSDaly,0.812088,5.04576e+08
3.8125e+12,Coop,0.826242,5.04576e+08
9.4375e+12,Prop1h,0.798779,5.04576e+08
7.1875e+12,PropDaly,0.794955,5.04576e+08
8.3125e+12,FCFS1h,0.799623,5.04576e+08
7.1875e+12,FCFSDaly,0.806617,5.04576e+08
1.07031e+13,BlockingFCFS1h,0.808468,5.04576e+08
7.1875e+12,BlockingFCFSDaly,0.803659,5.04576e+08
7.1875e+12,Coop,0.800406,5.04576e+08
4.9375e+12,Prop1h,0.786668,5.04576e+08
2.6875e+12,PropDaly,0.783372,5.04576e+08
3.8125e+12,FCFS1h,0.80533,5.04576e+08
2.6875e+12,FCFSDaly,0.819793,5.04576e+08
4.9375e+12,BlockingFCFS1h,0.818076,5.04576e+08
2.6875e+12,BlockingFCFSDaly,0.788864,5.04576e+08
2.6875e+12,Coop,0.799773,5.04576e+08
9.4375e+12,Prop1h,0.826793,5.04576e+08
7.1875e+12,PropDaly,0.827667,5.04576e+08
8.3125e+12,FCFS1h,0.805193,5.04576e+08
4.9375e+12,FCFSDaly,0.796854,5.04576e+08
9.4375e+12,BlockingFCFS1h,0.826024,5.04576e+08
7.1875e+12,BlockingFCFSDaly,0.827818,5.04576e+08
6.0625e+12,Coop,0.822867,5.04576e+08
8.3125e+12,Prop1h,0.805628,5.04576e+08
6.0625e+12,PropDaly,0.802341,5.04576e+08
6.0625e+12,FCFS1h,0.796294,5.04576e+08
4.9375e+12,FCFSDaly,0.8003,5.04576e+08
8.3125e+12,BlockingFCFS1h,0.803185,5.04576e+08
4.9375e+12,BlockingFCFSDaly,0.794839,5.04576e+08
4.9375e+12,Coop,0.79562,5.04576e+08
6.0625e+12,Prop1h,0.806828,5.04576e+08
3.8125e+12,PropDaly,0.790516,5.04576e+08
3.8125e+12,FCFS1h,0.802457,5.04576e+08
6.0625e+12,BlockingFCFS1h,0.796047,5.04576e+08
3.8125e+12,BlockingFCFSDaly,0.795227,5.04576e+08
7.1875e+12,Prop1h,0.804937,5.04576e+08
4.9375e+12,PropDaly,0.801897,5.04576e+08
4.9375e+12,FCFS1h,0.788664,5.04576e+08
3.8125e+12,FCFSDaly,0.800351,5.04576e+08
6.0625e+12,BlockingFCFS1h,0.788738,5.04576e+08
4.9375e+12,BlockingFCFSDaly,0.808401,5.04576e+08
3.8125e+12,Coop,0.795967,5.04576e+08
6.0625e+12,Prop1h,0.791888,5.04576e+08
8.3125e+12,Prop1h,0.812882,5.04576e+08
7.1875e+12,Prop1h,0.816377,5.04576e+08
9.4375e+12,Prop1h,0.802886,5.04576e+08
6.0625e+12,Prop1h,0.811891,5.04576e+08
4.9375e+12,Prop1h,0.781941,5.04576e+08
7.1875e+12,Prop1h,0.809406,5.04576e+08
7.1875e+12,Prop1h,0.810603,5.04576e+08
8.3125e+12,Prop1h,0.798295,5.04576e+08
6.0625e+12,Prop1h,0.821174,5.04576e+08
8.3125e+12,Prop1h,0.79529,5.04576e+08
7.1875e+12,Prop1h,0.802823,5.04576e+08
8.3125e+12,Prop1h,0.803387,5.04576e+08
7.1875e+12,Prop1h,0.784439,5.04576e+08
6.0625e+12,Prop1h,0.7926,5.04576e+08
8.3125e+12,Prop1h,0.806906,5.04576e+08
7.1875e+12,Prop1h,0.78693,5.04576e+08
8.3125e+12,Prop1h,0.800059,5.04576e+08
8.3125e+12,Prop1h,0.799658,5.04576e+08
7.1875e+12,Prop1h,0.807972,5.04576e+08
6.0625e+12,Prop1h,0.805413,5.04576e+08
4.9375e+12,Prop1h,0.802284,5.04576e+08
6.0625e+12,Prop1h,0.797902,5.04576e+08
7.1875e+12,Prop1h,0.793845,5.04576e+08
8.3125e+12,Prop1h,0.811191,5.04576e+08
7.1875e+12,Prop1h,0.804957,5.04576e+08
7.1875e+12,Prop1h,0.803596,5.04576e+08
7.1875e+12,Prop1h,0.800992,5.04576e+08
7.1875e+12,Prop1h,0.789576,5.04576e+08
6.0625e+12,Prop1h,0.789616,5.04576e+08
6.0625e+12,Prop1h,0.797448,5.04576e+08
8.3125e+12,Prop1h,0.798612,5.04576e+08
8.3125e+12,Prop1h,0.803588,5.04576e+08
7.1875e+12,Prop1h,0.809557,5.04576e+08
4.9375e+12,Prop1h,0.79767,5.04576e+08
3.8125e+12,PropDaly,0.815112,5.04576e+08
7.1875e+12,Prop1h,0.785104,5.04576e+08
4.9375e+12,PropDaly,0.777786,5.04576e+08
6.0625e+12,FCFS1h,0.79986,5.04576e+08
3.8125e+12,FCFSDaly,0.758781,5.04576e+08
7.1875e+12,BlockingFCFS1h,0.791935,5.04576e+08
4.9375e+12,BlockingFCFSDaly,0.804468,5.04576e+08
9.4375e+12,Prop1h,0.798377,5.04576e+08
8.3125e+12,PropDaly,0.815036,5.04576e+08
7.1875e+12,FCFS1h,0.792842,5.04576e+08
7.1875e+12,FCFSDaly,0.797889,5.04576e+08
9.4375e+12,BlockingFCFS1h,0.793229,5.04576e+08
7.1875e+12,BlockingFCFSDaly,0.801882,5.04576e+08
6.0625e+12,Coop,0.789924,5.04576e+08
3.8125e+12,Prop1h,0.784372,5.04576e+08
2.6875e+12,PropDaly,0.808298,5.04576e+08
2.6875e+12,FCFS1h,0.796146,5.04576e+08
1.5625e+12,FCFSDaly,0.785018,5.04576e+08
2.6875e+12,BlockingFCFS1h,0.771147,5.04576e+08
1.5625e+12,BlockingFCFSDaly,0.766591,5.04576e+08
1.5625e+12,Coop,0.780595,5.04576e+08
7.1875e+12,Prop1h,0.787754,5.04576e+08
6.0625e+12,PropDaly,0.784143,5.04576e+08
6.0625e+12,FCFS1h,0.76918,5.04576e+08
6.0625e+12,FCFSDaly,0.836789,5.04576e+08
7.1875e+12,BlockingFCFS1h,0.781019,5.04576e+08
6.0625e+12,BlockingFCFSDaly,0.79744,5.04576e+08
6.0625e+12,Coop,0.804122,5.04576e+08
7.1875e+12,Prop1h,0.809167,5.04576e+08
4.9375e+12,PropDaly,0.805151,5.04576e+08
4.9375e+12,FCFS1h,0.802223,5.04576e+08
3.8125e+12,FCFSDaly,0.803843,5.04576e+08
6.0625e+12,BlockingFCFS1h,0.791931,5.04576e+08
3.8125e+12,BlockingFCFSDaly,0.789117,5.04576e+08
3.8125e+12,Coop,0.791036,5.04576e+08
6.0625e+12,Prop1h,0.795331,5.04576e+08
6.0625e+12,PropDaly,0.820254,5.04576e+08
4.9375e+12,FCFS1h,0.803175,5.04576e+08
4.9375e+12,FCFSDaly,0.814117,5.04576e+08
4.9375e+12,BlockingFCFS1h,0.791857,5.04576e+08
4.9375e+12,BlockingFCFSDaly,0.808793,5.04576e+08
4.9375e+12,Coop,0.795094,5.04576e+08
8.3125e+12,Prop1h,0.805758,5.04576e+08
6.0625e+12,PropDaly,0.80115,5.04576e+08
6.0625e+12,FCFS1h,0.796509,5.04576e+08
4.9375e+12,FCFSDaly,0.795919,5.04576e+08
7.1875e+12,BlockingFCFS1h,0.792158,5.04576e+08
6.0625e+12,BlockingFCFSDaly,0.80443,5.04576e+08
4.9375e+12,Coop,0.829978,5.04576e+08
7.1875e+12,Prop1h,0.803694,5.04576e+08
4.9375e+12,PropDaly,0.798517,5.04576e+08
4.9375e+12,FCFS1h,0.788047,5.04576e+08
4.9375e+12,FCFSDaly,0.814576,5.04576e+08
7.1875e+12,BlockingFCFS1h,0.802654,5.04576e+08
4.9375e+12,BlockingFCFSDaly,0.802592,5.04576e+08
3.8125e+12,Coop,0.787317,5.04576e+08
6.0625e+12,Prop1h,0.801643,5.04576e+08
3.8125e+12,PropDaly,0.804879,5.04576e+08
4.9375e+12,FCFS1h,0.8114,5.04576e+08
2.6875e+12,FCFSDaly,0.778327,5.04576e+08
4.9375e+12,BlockingFCFS1h,0.789346,5.04576e+08
3.8125e+12,BlockingFCFSDaly,0.809864,5.04576e+08
2.6875e+12,Coop,0.775511,5.04576e+08
7.1875e+12,Prop1h,0.805288,5.04576e+08
4.9375e+12,PropDaly,0.801069,5.04576e+08
4.9375e+12,FCFS1h,0.7898,5.04576e+08
3.8125e+12,FCFSDaly,0.780919,5.04576e+08
7.1875e+12,BlockingFCFS1h,0.797783,5.04576e+08
4.9375e+12,BlockingFCFSDaly,0.808244,5.04576e+08
4.9375e+12,Coop,0.814689,5.04576e+08
8.3125e+12,Prop1h,0.814455,5.04576e+08
4.9375e+12,PropDaly,0.785036,5.04576e+08
6.0625e+12,FCFS1h,0.803726,5.04576e+08
4.9375e+12,FCFSDaly,0.809212,5.04576e+08
8.3125e+12,BlockingFCFS1h,0.799907,5.04576e+08
4.9375e+12,BlockingFCFSDaly,0.798642,5.04576e+08
4.9375e+12,Coop,0.81517,5.04576e+08
7.1875e+12,Prop1h,0.783054,5.04576e+08
4.9375e+12,PropDaly,0.801445,5.04576e+08
6.0625e+12,FCFS1h,0.804598,5.04576e+08
3.8125e+12,FCFSDaly,0.777183,5.04576e+08
7.1875e+12,BlockingFCFS1h,0.805152,5.04576e+08
4.9375e+12,BlockingFCFSDaly,0.814505,5.04576e+08
3.8125e+12,Coop,0.788916,5.04576e+08
8.3125e+12,Prop1h,0.796987,5.04576e+08
6.0625e+12,PropDaly,0.810656,5.04576e+08
7.1875e+12,FCFS1h,0.79988,5.04576e+08
4.9375e+12,FCFSDaly,0.79594,5.04576e+08
8.3125e+12,BlockingFCFS1h,0.801554,5.04576e+08
4.9375e+12,BlockingFCFSDaly,0.788417,5.04576e+08
4.9375e+12,Coop,0.796405,5.04576e+08
9.4375e+12,Prop1h,0.797066,5.04576e+08
7.1875e+12,PropDaly,0.79163,5.04576e+08
8.3125e+12,FCFS1h,0.802771,5.04576e+08
7.1875e+12,FCFSDaly,0.804366,5.04576e+08
9.4375e+12,BlockingFCFS1h,0.803246,5.04576e+08
7.1875e+12,BlockingFCFSDaly,0.799378,5.04576e+08
7.1875e+12,Coop,0.805202,5.04576e+08
9.4375e+12,Prop1h,0.796824,5.04576e+08
7.1875e+12,PropDaly,0.801548,5.04576e+08
7.1875e+12,FCFS1h,0.793511,5.04576e+08
6.0625e+12,FCFSDaly,0.797924,5.04576e+08
1.07031e+13,BlockingFCFS1h,0.817816,5.04576e+08
7.1875e+12,BlockingFCFSDaly,0.81219,5.04576e+08
6.0625e+12,Coop,0.810864,5.04576e+08
7.1875e+12,Prop1h,0.788419,5.04576e+08
4.9375e+12,PropDaly,0.799358,5.04576e+08
6.0625e+12,FCFS1h,0.799447,5.04576e+08
3.8125e+12,FCFSDaly,0.794086,5.04576e+08
8.3125e+12,BlockingFCFS1h,0.795447,5.04576e+08
4.9375e+12,BlockingFCFSDaly,0.797394,5.04576e+08
3.8125e+12,Coop,0.791754,5.04576e+08
4.9375e+12,Prop1h,0.793136,5.04576e+08
2.6875e+12,PropDaly,0.78503,5.04576e+08
2.6875e+12,FCFS1h,0.789475,5.04576e+08
2.6875e+12,FCFSDaly,0.811389,5.04576e+08
3.8125e+12,BlockingFCFS1h,0.790643,5.04576e+08
2.6875e+12,BlockingFCFSDaly,0.807551,5.04576e+08
6.0625e+12,Prop1h,0.802347,5.04576e+08
3.8125e+12,PropDaly,0.807688,5.04576e+08
7.1875e+12,Prop1h,0.811825,5.04576e+08
3.8125e+12,PropDaly,0.776156,5.04576e+08
4.9375e+12,FCFS1h,0.796233,5.04576e+08
6.0625e+12,Prop1h,0.770303,5.04576e+08
4.9375e+12,PropDaly,0.819888,5.04576e+08
4.9375e+12,FCFS1h,0.804631,5.04576e+08
3.8125e+12,FCFSDaly,0.812569,5.04576e+08
7.1875e+12,Prop1h,0.806565,5.04576e+08
4.9375e+12,PropDaly,0.80654,5.04576e+08
4.9375e+12,FCFS1h,0.7909,5.04576e+08
3.8125e+12,FCFSDaly,0.796032,5.04576e+08
9.4375e+12,Prop1h,0.823098,5.04576e+08
6.0625e+12,PropDaly,0.797202,5.04576e+08
7.1875e+12,FCFS1h,0.789365,5.04576e+08
6.0625e+12,FCFSDaly,0.823701,5.04576e+08
8.3125e+12,Prop1h,0.796059,5.04576e+08
6.0625e+12,PropDaly,0.788649,5.04576e+08
7.1875e+12,FCFS1h,0.799979,5.04576e+08
4.9375e+12,FCFSDaly,0.785205,5.04576e+08
2.6875e+12,PropDaly,0.8096,5.04576e+08
2.6875e+12,FCFS1h,0.814378,5.04576e+08
6.0625e+12,Prop1h,0.800223,5.04576e+08
3.8125e+12,PropDaly,0.816573,5.04576e+08
3.8125e+12,FCFS1h,0.790457,5.04576e+08
2.6875e+12,FCFSDaly,0.796566,5.04576e+08
9.4375e+12,Prop1h,0.793212,5.04576e+08
6.0625e+12,PropDaly,0.788794,5.04576e+08
8.3125e+12,FCFS1h,0.803818,5.04576e+08
8.3125e+12,Prop1h,0.815835,5.04576e+08
6.0625e+12,PropDaly,0.815834,5.04576e+08
6.0625e+12,FCFS1h,0.794827,5.04576e+08
4.9375e+12,FCFSDaly,0.792611,5.04576e+08
7.1875e+12,Prop1h,0.806704,5.04576e+08
6.0625e+12,PropDaly,0.805931,5.04576e+08
6.0625e+12,FCFS1h,0.806662,5.04576e+08
3.8125e+12,FCFSDaly,0.805343,5.04576e+08
7.1875e+12,BlockingFCFS1h,0.790359,5.04576e+08
6.0625e+12,BlockingFCFSDaly,0.811587,5.04576e+08
6.0625e+12,Prop1h,0.792577,5.04576e+08
4.9375e+12,PropDaly,0.806522,5.04576e+08
4.9375e+12,FCFS1h,0.810239,5.04576e+08
3.8125e+12,FCFSDaly,0.801251,5.04576e+08
6.0625e+12,Prop1h,0.811632,5.04576e+08
3.8125e+12,PropDaly,0.809629,5.04576e+08
3.8125e+12,FCFS1h,0.790121,5.04576e+08
2.6875e+12,FCFSDaly,0.787386,5.04576e+08
4.9375e+12,BlockingFCFS1h,0.81991,5.04576e+08
2.6875e+12,BlockingFCFSDaly,0.782397,5.04576e+08
7.1875e+12,Prop1h,0.806202,5.04576e+08
4.9375e+12,PropDaly,0.806391,5.04576e+08
4.9375e+12,FCFS1h,0.779576,5.04576e+08
3.8125e+12,FCFSDaly,0.789097,5.04576e+08
7.1875e+12,BlockingFCFS1h,0.799319,5.04576e+08
8.3125e+12,Prop1h,0.801066,5.04576e+08
6.0625e+12,PropDaly,0.80207,5.04576e+08
6.0625e+12,FCFS1h,0.802326,5.04576e+08
4.9375e+12,FCFSDaly,0.797397,5.04576e+08
8.3125e+12,BlockingFCFS1h,0.803887,5.04576e+08
4.9375e+12,Prop1h,0.808964,5.04576e+08
2.6875e+12,PropDaly,0.801203,5.04576e+08
2.6875e+12,FCFS1h,0.814237,5.04576e+08
2.6875e+12,FCFSDaly,0.816423,5.04576e+08
3.8125e+12,BlockingFCFS1h,0.796147,5.04576e+08
7.1875e+12,Prop1h,0.796326,5.04576e+08
6.0625e+12,PropDaly,0.7991,5.04576e+08
6.0625e+12,FCFS1h,0.790698,5.04576e+08
4.9375e+12,FCFSDaly,0.796879,5.04576e+08
7.1875e+12,BlockingFCFS1h,0.799461,5.04576e+08
6.0625e+12,BlockingFCFSDaly,0.816584,5.04576e+08
7.1875e+12,Prop1h,0.809251,5.04576e+08
4.9375e+12,PropDaly,0.806225,5.04576e+08
4.9375e+12,FCFS1h,0.806117,5.04576e+08
7.1875e+12,Prop1h,0.810897,5.04576e+08
4.9375e+12,PropDaly,0.809534,5.04576e+08
4.9375e+12,FCFS1h,0.788112,5.04576e+08
3.8125e+12,FCFSDaly,0.796876,5.04576e+08
6.0625e+12,Prop1h,0.800189,5.04576e+08
1.07031e+13,Prop1h,0.808241,5.04576e+08
6.0625e+12,PropDaly,0.782746,5.04576e+08
8.3125e+12,FCFS1h,0.809963,5.04576e+08
4.9375e+12,FCFSDaly,0.806635,5.04576e+08
8.3125e+12,Prop1h,0.80043,5.04576e+08
6.0625e+12,PropDaly,0.801946,5.04576e+08
7.1875e+12,FCFS1h,0.812724,5.04576e+08
6.0625e+12,FCFSDaly,0.813119,5.04576e+08
9.4375e+12,BlockingFCFS1h,0.799113,5.04576e+08
6.0625e+12,BlockingFCFSDaly,0.801469,5.04576e+08
4.9375e+12,Prop1h,0.779024,5.04576e+08
3.8125e+12,PropDaly,0.823475,5.04576e+08
3.8125e+12,FCFS1h,0.804876,5.04576e+08
2.6875e+12,FCFSDaly,0.783284,5.04576e+08
8.3125e+12,Prop1h,0.800198,5.04576e+08
6.0625e+12,PropDaly,0.800123,5.04576e+08
6.0625e+12,FCFS1h,0.791819,5.04576e+08
4.9375e+12,FCFSDaly,0.800423,5.04576e+08
9.4375e+12,BlockingFCFS1h,0.806837,5.04576e+08
6.0625e+12,BlockingFCFSDaly,0.805432,5.04576e+08
4.9375e+12,Coop,0.797136,5.04576e+08
7.1875e+12,Prop1h,0.810751,5.04576e+08
4.9375e+12,PropDaly,0.805469,5.04576e+08
4.9375e+12,FCFS1h,0.785678,5.04576e+08
3.8125e+12,FCFSDaly,0.777932,5.04576e+08
6.0625e+12,BlockingFCFS1h,0.792338,5.04576e+08
7.1875e+12,Prop1h,0.805354,5.04576e+08
4.9375e+12,PropDaly,0.803107,5.04576e+08
4.9375e+12,FCFS1h,0.776104,5.04576e+08
3.8125e+12,FCFSDaly,0.782774,5.04576e+08
6.0625e+12,BlockingFCFS1h,0.793403,5.04576e+08
3.8125e+12,BlockingFCFSDaly,0.781603,5.04576e+08
7.1875e+12,Prop1h,0.807658,5.04576e+08
4.9375e+12,PropDaly,0.80155,5.04576e+08
4.9375e+12,FCFS1h,0.798509,5.04576e+08
3.8125e+12,FCFSDaly,0.789298,5.04576e+08
7.1875e+12,BlockingFCFS1h,0.824167,5.04576e+08
4.9375e+12,BlockingFCFSDaly,0.806611,5.04576e+08
7.1875e+12,Prop1h,0.811629,5.04576e+08
4.9375e+12,PropDaly,0.808249,5.04576e+08
4.9375e+12,FCFS1h,0.791462,5.04576e+08
3.8125e+12,FCFSDaly,0.799491,5.04576e+08
7.1875e+12,Prop1h,0.805382,5.04576e+08
4.9375e+12,PropDaly,0.807404,5.04576e+08
6.0625e+12,FCFS1h,0.814373,5.04576e+08
3.8125e+12,FCFSDaly,0.802475,5.04576e+08
6.0625e+12,BlockingFCFS1h,0.789039,5.04576e+08
4.9375e+12,BlockingFCFSDaly,0.814599,5.04576e+08
9.4375e+12,Prop1h,0.805444,5.04576e+08
6.0625e+12,PropDaly,0.796339,5.04576e+08
8.3125e+12,FCFS1h,0.801944,5.04576e+08
6.0625e+12,FCFSDaly,0.809878,5.04576e+08
8.3125e+12,BlockingFCFS1h,0.79086,5.04576e+08
6.0625e+12,BlockingFCFSDaly,0.799548,5.04576e+08
7.1875e+12,Prop1h,0.805697,5.04576e+08
3.8125e+12,PropDaly,0.783154,5.04576e+08
4.9375e+12,FCFS1h,0.79379,5.04576e+08
3.8125e+12,FCFSDaly,0.797222,5.04576e+08
4.9375e+12,BlockingFCFS1h,0.791328,5.04576e+08
3.8125e+12,BlockingFCFSDaly,0.785913,5.04576e+08
6.0625e+12,Prop1h,0.791003,5.04576e+08
3.8125e+12,PropDaly,0.786386,5.04576e+08
4.9375e+12,FCFS1h,0.817165,5.04576e+08
3.8125e+12,FCFSDaly,0.816619,5.04576e+08
6.0625e+12,BlockingFCFS1h,0.786952,5.04576e+08
6.0625e+12,Prop1h,0.784,5.04576e+08
3.8125e+12,PropDaly,0.782853,5.04576e+08
4.9375e+12,FCFS1h,0.810526,5.04576e+08
3.8125e+12,FCFSDaly,0.809179,5.04576e+08
7.1875e+12,BlockingFCFS1h,0.804761,5.04576e+08
3.8125e+12,BlockingFCFSDaly,0.799065,5.04576e+08
4.9375e+12,Prop1h,0.798419,5.04576e+08
2.6875e+12,PropDaly,0.800698,5.04576e+08
3.8125e+12,FCFS1h,0.829518,5.04576e+08
4.9375e+12,BlockingFCFS1h,0.819579,5.04576e+08
6.0625e+12,Prop1h,0.78355,5.04576e+08
3.8125e+12,PropDaly,0.785163,5.04576e+08
4.9375e+12,FCFS1h,0.807557,5.04576e+08
3.8125e+12,FCFSDaly,0.805996,5.04576e+08
6.0625e+12,BlockingFCFS1h,0.798539,5.04576e+08
6.0625e+12,Prop1h,0.807241,5.04576e+08
3.8125e+12,PropDaly,0.804805,5.04576e+08
3.8125e+12,FCFS1h,0.795343,5.04576e+08
2.6875e+12,FCFSDaly,0.787033,5.04576e+08
7.1875e+12,Prop1h,0.786792,5.04576e+08
6.0625e+12,PropDaly,0.807116,5.04576e+08
6.0625e+12,FCFS1h,0.795777,5.04576e+08
4.9375e+12,FCFSDaly,0.807854,5.04576e+08
7.1875e+12,BlockingFCFS1h,0.800087,5.04576e+08
4.9375e+12,BlockingFCFSDaly,0.793679,5.04576e+08
4.9375e+12,Prop1h,0.800202,5.04576e+08
3.8125e+12,PropDaly,0.794909,5.04576e+08
2.6875e+12,FCFS1h,0.778143,5.04576e+08
1.5625e+12,FCFSDaly,0.771587,5.04576e+08
3.8125e+12,BlockingFCFS1h,0.808274,5.04576e+08
7.1875e+12,Prop1h,0.804419,5.04576e+08
4.9375e+12,PropDaly,0.798494,5.04576e+08
6.0625e+12,FCFS1h,0.819387,5.04576e+08
4.9375e+12,FCFSDaly,0.804233,5.04576e+08
7.1875e+12,Prop1h,0.8149,5.04576e+08
4.9375e+12,PropDaly,0.80537,5.04576e+08
4.9375e+12,FCFS1h,0.798552,5.04576e+08
3.8125e+12,FCFSDaly,0.80807,5.04576e+08
4.9375e+12,BlockingFCFS1h,0.784602,5.04576e+08
3.8125e+12,BlockingFCFSDaly,0.797609,5.04576e+08
6.0625e+12,Prop1h,0.803998,5.04576e+08
3.8125e+12,PropDaly,0.797899,5.04576e+08
4.9375e+12,FCFS1h,0.811562,5.04576e+08
3.8125e+12,FCFSDaly,0.813935,5.04576e+08
4.9375e+12,BlockingFCFS1h,0.797157,5.04576e+08
4.9375e+12,Prop1h,0.793541,5.04576e+08
2.6875e+12,PropDaly,0.782617,5.04576e+08
3.8125e+12,FCFS1h,0.807484,5.04576e+08
2.6875e+12,FCFSDaly,0.809498,5.04576e+08
3.8125e+12,BlockingFCFS1h,0.787153,5.04576e+08
2.6875e+12,BlockingFCFSDaly,0.794126,5.04576e+08
7.1875e+12,Prop1h,0.796893,5.04576e+08
4.9375e+12,PropDaly,0.795247,5.04576e+08
6.0625e+12,FCFS1h,0.818012,5.04576e+08
3.8125e+12,FCFSDaly,0.79049,5.04576e+08
6.0625e+12,BlockingFCFS1h,0.771098,5.04576e+08
4.9375e+12,BlockingFCFSDaly,0.80603,5.04576e+08
8.3125e+12,Prop1h,0.797705,5.04576e+08
6.0625e+12,PropDaly,0.817392,5.04576e+08
6.0625e+12,FCFS1h,0.800754,5.04576e+08
3.8125e+12,FCFSDaly,0.791485,5.04576e+08
8.3125e+12,BlockingFCFS1h,0.796556,5.04576e+08
7.1875e+12,Prop1h,0.803691,5.04576e+08
4.9375e+12,PropDaly,0.790439,5.04576e+08
6.0625e+12,FCFS1h,0.807071,5.04576e+08
3.8125e+12,FCFSDaly,0.772506,5.04576e+08
6.0625e+12,BlockingFCFS1h,0.792265,5.04576e+08
4.9375e+12,BlockingFCFSDaly,0.805934,5.04576e+08
6.0625e+12,Prop1h,0.808181,5.04576e+08
3.8125e+12,PropDaly,0.806083,5.04576e+08
4.9375e+12,FCFS1h,0.814448,5.04576e+08
2.6875e+12,FCFSDaly,0.777203,5.04576e+08
4.9375e+12,BlockingFCFS1h,0.795215,5.04576e+08
1.07031e+13,Prop1h,0.803035,5.04576e+08
8.3125e+12,PropDaly,0.824655,5.04576e+08
7.1875e+12,FCFS1h,0.781161,5.04576e+08
6.0625e+12,FCFSDaly,0.791021,5.04576e+08
1.07031e+13,BlockingFCFS1h,0.802022,5.04576e+08
7.1875e+12,Prop1h,0.793248,5.04576e+08
4.9375e+12,PropDaly,0.783932,5.04576e+08
6.0625e+12,FCFS1h,0.806875,5.04576e+08
4.9375e+12,FCFSDaly,0.804627,5.04576e+08
7.1875e+12,BlockingFCFS1h,0.789025,5.04576e+08
4.9375e+12,BlockingFCFSDaly,0.809123,5.04576e+08
